melody_id,melody_degree,note_onset,note_midi_value,note_velocity,participant_id,bar_number
29,14,5280, 84,80,16,4
29,15,5760, 86,80,16,4
29,16,6240, 74,80,16,4
29,17,6960, 77,80,16,4
29,18,7200, 76,80,16,4
29,19,7440, 79,80,16,4
30,1,0, 62,80,17,4
30,2,960, 74,80,17,4
30,3,1680, 73,80,17,4
30,4,1920, 72,120,17,4
30,5,1979, 73,120,17,4
30,6,2039, 72,120,17,4
30,7,2100, 73,120,17,4
30,8,2159, 72,120,17,4
30,9,2219, 73,120,17,4
30,10,2280, 72,120,17,4
30,11,2339, 73,120,17,4
30,12,2399, 72,120,17,4
30,13,2460, 73,120,17,4
30,14,2519, 72,120,17,4
30,15,2579, 73,120,17,4
30,16,2640, 71,80,17,4
30,17,2700, 72,80,17,4
30,18,2760, 73,80,17,4
30,19,2820, 75,80,17,4
30,20,2880, 76,80,17,4
30,21,3360, 75,80,17,4
30,22,3600, 73,80,17,4
30,23,3840, 68,80,17,4
30,24,4320, 69,120,17,4
30,25,5280, 68,80,17,4
30,26,5760, 61,120,17,4
31,1,0, 81,80,18,4
31,2,480, 79,80,18,4
31,3,720, 82,80,18,4
31,4,1200, 81,80,18,4
31,5,1440, 77,80,18,4
31,6,1920, 72,80,18,4
31,7,3840, 81,80,18,4
31,8,4320, 79,80,18,4
31,9,4560, 82,80,18,4
31,10,5040, 81,80,18,4
31,11,5280, 77,80,18,4
31,12,5760, 81,80,18,4
31,13,6720, 79,80,18,4
32,1,1200, 64,80,19,4
32,2,1291, 65,80,19,4
32,3,1680, 63,80,19,4
32,4,1920, 61,80,19,4
32,5,2160, 61,80,19,4
32,6,2400, 60,80,19,4
32,7,2640, 58,80,19,4
32,8,2880, 57,80,19,4
32,9,3600, 55,80,19,4
32,10,3840, 53,80,19,4
32,11,4320, 48,80,19,4
32,12,4440, 50,80,19,4
32,13,4560, 55,80,19,4
32,14,4800, 52,80,19,4
32,15,5040, 53,80,19,4
32,16,5280, 62,120,19,4
32,17,6480, 64,80,19,4
32,18,6600, 62,80,19,4
32,19,6720, 64,80,19,4
32,20,7200, 62,80,19,4
33,1,600, 49,80,19,4
33,2,720, 51,80,19,4
33,3,840, 53,80,19,4
33,4,960, 56,120,19,4
33,5,1080, 53,80,19,4
33,6,1200, 54,80,19,4
33,7,1320, 56,80,19,4
33,8,1440, 58,120,19,4
33,9,1560, 61,80,19,4
33,10,1680, 63,80,19,4
33,11,1800, 65,80,19,4
33,12,1920, 68,120,19,4
33,13,2040, 66,80,19,4
33,14,2160, 65,80,19,4
33,15,2280, 62,80,19,4
33,16,2400, 58,80,19,4
33,17,2520, 55,80,19,4
33,18,2640, 64,120,19,4
33,19,2760, 62,80,19,4
33,20,2880, 60,80,19,4
33,21,3000, 59,80,19,4
33,22,3120, 58,80,19,4
33,23,3240, 55,80,19,4
33,24,3360, 57,120,19,4
33,25,3600, 48,80,19,4
33,26,3720, 50,80,19,4
33,27,3840, 55,120,19,4
33,28,3960, 53,80,19,4
33,29,4080, 52,80,19,4
33,30,4200, 53,80,19,4
33,31,4320, 58,120,19,4
33,32,4440, 57,80,19,4
33,33,4560, 56,80,19,4
33,34,4680, 57,80,19,4
33,35,4800, 62,120,19,4
33,36,4920, 60,80,19,4
33,37,5040, 59,80,19,4
33,38,5160, 60,80,19,4
33,39,5280, 67,120,19,4
33,40,6720, 67,80,19,4
33,41,7440, 65,80,19,4
34,1,0, 71,80,20,4
34,2,160, 74,85,20,4
34,3,320, 78,90,20,4
34,4,480, 81,96,20,4
34,5,1200, 80,96,20,4
34,6,1440, 78,96,20,4
34,7,1680, 80,96,20,4
34,8,1920, 71,96,20,4
34,9,2080, 74,96,20,4
34,10,2240, 78,96,20,4
34,11,2400, 81,96,20,4
34,12,3120, 80,96,20,4
34,13,3360, 78,96,20,4
34,14,3600, 80,96,20,4
34,15,3840, 76,49,20,4
34,16,4000, 74,49,20,4
34,17,4160, 76,49,20,4
34,18,4320, 73,49,20,4
34,19,5040, 71,49,20,4
34,20,5280, 71,49,20,4
34,21,5520, 73,49,20,4
34,22,5760, 69,49,20,4
34,23,6240, 66,49,20,4
34,24,7200, 68,49,20,4
